Item name	Val	Category
Formula: Enchant Bracer - Minor Strength	0	Misc.
Formula: Enchant Chest - Minor Mana	0	Misc.
Frog Leg Stew	0	Misc.
Green Dye	0	Misc.
Haunch of Meat	0	Misc.
Healing Herb	0	Misc.
Holiday Spices	0	Misc.
Ice Cold Milk	0	Misc.
Keen Raptor Tooth	0	Misc.
Light Mail Bracers	0	Misc.
Long Soft Tail	0	Misc.
Lower Map Fragment	0	Misc.
Melon Juice	0	Misc.
Middle Map Fragment	0	Misc.
Moist Cornbread	0	Misc.
Moon Harvest Pumpkin	0	Misc.
Moonberry Juice	0	Misc.
Murloc Eye	0	Misc.
Mutton Chop	0	Misc.
Nightcrawlers	0	Misc.
Pattern: Fine Leather Boots	0	Misc.
Pattern: Fine Leather Pants	0	Misc.
Pattern: Green Woolen Bag	0	Misc.
Pattern: Heavy Woolen Cloak	0	Misc.
Pattern: Hillman's Leather Vest	0	Misc.
Pattern: Red Linen Bag	0	Misc.
Pattern: Red Linen Robe	0	Misc.
Pattern: Red Linen Vest	0	Misc.
Pattern: Thick Murloc Armor	0	Misc.
Pattern: Turtle Scale Gloves	0	Misc.
Pattern: White Leather Jerkin	0	Misc.
Plans: Copper Chain Vest	0	Misc.
Plans: Runed Copper Breastplate	0	Misc.
Raw Redgill	0	Misc.
Recipe: Beer Basted Boar Ribs	0	Misc.
Recipe: Blood Sausage	0	Misc.
Recipe: Cooked Crab Claw	0	Misc.
Recipe: Crocolisk Steak	0	Misc.
Recipe: Curiously Tasty Omelet	0	Misc.
Recipe: Discolored Healing Potion	0	Misc.
Recipe: Elixir of Ogre's Strength	0	Misc.
Recipe: Gift of Arthas	0	Misc.
Recipe: Gingerbread Cookie	0	Misc.
Recipe: Gooey Spider Cake	0	Misc.
Recipe: Goretusk Liver Pie	0	Misc.
Recipe: Kaldorei Spider Kabob	0	Misc.
Recipe: Lesser Stoneshield Potion	0	Misc.
Recipe: Murloc Fin Soup	0	Misc.
Recipe: Redridge Goulash	0	Misc.
Recipe: Seasoned Wolf Kabob	0	Misc.
Recipe: Soothing Turtle Bisque	0	Misc.
Recipe: Succulent Pork Ribs	0	Misc.
Recipe: Tasty Lion Steak	0	Misc.
Recipe: Westfall Stew	0	Misc.
Recipe: Wildvine Potion	0	Misc.
Red Dye	0	Misc.
Retractable Claw	0	Misc.
Ripe Watermelon	0	Misc.
Ruined Pelt	0	Misc.
Schematic: Goblin Jumper Cables	0	Misc.
Schematic: Small Seaforium Charge	0	Misc.
Shiny Bauble	0	Misc.
Small Black Pouch	0	Misc.
Small Blue Pouch	0	Misc.
Small Brown Pouch	0	Misc.
Small Green Pouch	0	Misc.
Small Pumpkin	0	Misc.
Small Red Pouch	0	Misc.
Smooth Pebble	0	Misc.
Spongy Morel	0	Misc.
Sweet Nectar	0	Misc.
Thick Furry Mane	0	Misc.
Thick-shelled Clam	0	Misc.
Troll Sweat	0	Misc.
Upper Map Fragment	0	Misc.
Wild Hog Shank	0	Misc.
Zesty Clam Meat	0	Misc.
Soft Patch of Fur	0	Misc.
Ruffled Feather	0	Misc.
Serrated Petal	0	Misc.
Gnoll Spittle	0	Misc.
Fishing Pole	0	Misc.
Hollow Wing Bone	0	Misc.
Thick Spider Hair	0	Misc.
Large Boar Tusk	0	Misc.
Tomb Dust	0	Misc.
Deathweed	0	Misc.
A Gold Tooth	0	Misc.
Bear Flank	0	Misc.
Tough Hunk of Bread	0	Misc.
Pointy Crocolisk Tooth	0	Misc.
Fish Oil	-0.01	Misc.
Shiny Fish Scales	-0.01	Misc.
Shellfish	-0.05	Misc.
Medallion of Faith	4	Quest
Captain Sander's Treasure Map	3	Quest
Basilisk Brain	1.2	Quest
Vulture Gizzard	1	Quest
Shardtooth E'ko	1	Quest
Chillwind E'ko	1	Quest
Scorpok Pincer	0.8	Quest
Morrowgrain	0.5	Quest
Blasted Boar Lung	0.4	Quest
Incendicite Ore	0.4	Quest
Troll Tribal Necklace	0.35	Quest
Blue Power Crystal	0.3	Quest
Green Power Crystal	0.3	Quest
Red Power Crystal	0.3	Quest
Un'Goro Soil	0.3	Quest
Yellow Power Crystal	0.3	Quest
Jungle Remedy	0.25	Quest
Bone Fragments	0.2	Quest
Savage Frond	0.2	Quest
Green Hills of Stranglethorn - Page 8	0.2	Quest
Green Hills of Stranglethorn - Page 4	0.2	Quest
Green Hills of Stranglethorn - Page 24	0.13	Quest
Green Hills of Stranglethorn - Page 11	0.13	Quest
Green Hills of Stranglethorn - Page 1	0.12	Quest
Green Hills of Stranglethorn - Page 27	0.12	Quest
Green Hills of Stranglethorn - Page 26	0.11	Quest
Green Hills of Stranglethorn - Page 6	0.11	Quest
basilisk brains	0.1	Quest
blasted boar lungs	0.1	Quest
Hi-Explosive Bomb	0.1	Quest
scorpok pincers	0.1	Quest
Snickerfang Jowl	0.1	Quest
snickerfang jowls	0.1	Quest
Vulture Gizzards	0.1	Quest
Wastewander Water Pouch	0.1	Quest
Green Hills of Stranglethorn - Page 20	0.1	Quest
Green Hills of Stranglethorn - Page 21	0.1	Quest
Green Hills of Stranglethorn - Page 10	0.09	Quest
Green Hills of Stranglethorn - Page 16	0.08	Quest
Green Hills of Stranglethorn - Page 18	0.08	Quest
Green Hills of Stranglethorn - Page 14	0.06	Quest
Green Hills of Stranglethorn - Page 25	0.06	Quest
Lesser Bloodstone Ore	0.05	Quest
Okra	0.04	Quest
Dark Iron Scraps	0.03	Quest
Gorilla Fang	0.02	Quest
Hops	0.02	Quest
Primal Bat Leather	10	Skinning
Devilsaur Leather	9	Skinning
Core Leather	5	Skinning
Primal Tiger Leather	2	Skinning
Red Dragonscale	2	Skinning
Black Dragonscale	1	Skinning
Heavy Silithid Carapace	1	Skinning
Light Silithid Carapace	1	Skinning
Perfect Deviate Scale	1	Skinning
Scorpid Scale	0.7	Skinning
Rugged Hide	0.5	Skinning
Silithid Chitin	0.5	Skinning
Rugged Leather	0.3	Skinning
Shadowcat Hide	0.3	Skinning
Warbear Leather	0.3	Skinning
Worn Dragonscale	0.3	Skinning
Thick Wolfhide	0.25	Skinning
Blue Dragonscale	0.2	Skinning
Cured Thick Hide	0.2	Skinning
Frostsaber Leather	0.2	Skinning
Red Whelp Scale	0.2	Skinning
Green Whelp Scale	0.15	Skinning
Green Dragonscale	0.1	Skinning
Heavy Scorpid Scale	0.1	Skinning
Slimy Murloc Scale	0.1	Skinning
Heavy Leather	0.075	Skinning
Thick Leather	0.1	Skinning
Thick Hide	0.06	Skinning
Chimera Leather	0.05	Skinning
Deviate Scale	0.05	Skinning
Heavy Hide	0.05	Skinning
Thin Kodo Leather	0.05	Skinning
Turtle Scale	0.05	Skinning
Black Whelp Scale	0.03	Skinning
Raptor Hide	0.03	Skinning
Silk Bandage	0.03	Skinning
Medium Leather	0.03	Skinning
Light Hide	0.01	Skinning
Light Leather	0.01	Skinning
Medium Hide	0.01	Skinning
Ruined Leather Scraps	0	Skinning
Bottomless Bag	350	Tailoring
Bloodvine Vest	250	Tailoring
Bloodvine Leggings	230	Tailoring
Flarecore Leggings	230	Tailoring
Flarecore Robe	200	Tailoring
Bloodvine Boots	180	Tailoring
Mooncloth Shoulders	150	Tailoring
Argent Shoulders	120	Tailoring
Mantle of the Timbermaw	120	Tailoring
Mooncloth Boots	100	Tailoring
Mooncloth Leggings	100	Tailoring
Robe of Winter Night	100	Tailoring
Mooncloth Gloves	84	Tailoring
Truefaith Vestments	80	Tailoring
Inferno Gloves	70	Tailoring
Cloak of Warding	60	Tailoring
Mooncloth Vest	60	Tailoring
Runed Stygian Leggings	55	Tailoring
Big Bag of Enchantment	50	Tailoring
Felcloth Bag	50	Tailoring
Wisdom of the Timbermaw	50	Tailoring
Mooncloth Robe	45	Tailoring
Runed Stygian Belt	45	Tailoring
Runed Stygian Boots	45	Tailoring
Satchel of Cenarius	40	Tailoring
Cloak of Fire	33	Tailoring
Argent Boots	30	Tailoring
Cenarion Herb Bag	25	Tailoring
Mooncloth Bag	25	Tailoring
Brightcloth Pants	20	Tailoring
Mooncloth	20	Tailoring
Wizardweave Robe	20	Tailoring
Enchanted Runecloth Bag	18	Tailoring
Felcloth Boots	15	Tailoring
Dreamweave Circlet	10	Tailoring
Dreamweave Gloves	10	Tailoring
Dreamweave Vest	10	Tailoring
Frostweave Pants	10	Tailoring
Cindercloth Pants	9	Tailoring
Felcloth Hood	9	Tailoring
Felcloth Pants	9	Tailoring
Cindercloth Cloak	8	Tailoring
Wizardweave Turban	8	Tailoring
14 slot bag	5	Tailoring
Frostweave Gloves	5	Tailoring
Ghostweave Pants	5	Tailoring
Ghostweave Vest	5	Tailoring
Robes of Arcana	5	Tailoring
Runecloth Bag	5	Tailoring
Runecloth Shoulders	5	Tailoring
Shadow Hood	5	Tailoring
Shadoweave Shoulders	5	Tailoring
Star Belt	5	Tailoring
Cindercloth Vest	4.5	Tailoring
Soul Pouch	4.5	Tailoring
Spidersilk Boots	4.5	Tailoring
Cindercloth Gloves	4	Tailoring
Crimson Silk Robe	4	Tailoring
Frostweave Tunic	4	Tailoring
Icy Cloak	4	Tailoring
Runecloth Headband	4	Tailoring
Wizardweave Leggings	4	Tailoring
Ghostweave Gloves	3.5	Tailoring
Runecloth Cloak	3.5	Tailoring
Runecloth Pants	3.5	Tailoring
Shadoweave Boots	3.5	Tailoring
Admiral's Hat	3	Tailoring
Brightcloth Robe	3	Tailoring
Ghostweave Belt	3	Tailoring
Runecloth Boots	3	Tailoring
Shadoweave Gloves	3	Tailoring
Shadoweave Mask	3	Tailoring
Shadoweave Pants	3	Tailoring
Shadoweave Robe	3	Tailoring
Cindercloth Boots	2.5	Tailoring
Crimson Silk Gloves	2.5	Tailoring
Enchanted Mageweave Pouch	2.5	Tailoring
Frostweave Robe	2.5	Tailoring
Festive Red Dress	2.418	Tailoring
Black Swashbuckler's Shirt	2	Tailoring
Brightcloth Cloak	2	Tailoring
Brightcloth Gloves	2	Tailoring
Cindercloth Robe	2	Tailoring
Lavender Mageweave Shirt	2	Tailoring
Mageweave Bag	2	Tailoring
Red Mageweave Bag	2	Tailoring
Red Mageweave Pants	2	Tailoring
Red Mageweave Shoulders	2	Tailoring
Runecloth Gloves	2	Tailoring
Runecloth Robe	2	Tailoring
Runecloth Tunic	2	Tailoring
Tuxedo Shirt	2	Tailoring
Red Mageweave Headband	1.7	Tailoring
Hands of Darkness	1.608	Tailoring
Black Mageweave Headband	1.6	Tailoring
Black Mageweave Boots	1.5	Tailoring
Black Mageweave Shoulders	1.5	Tailoring
Crimson Silk Shoulders	1.5	Tailoring
Pink Mageweave Shirt	1.5	Tailoring
Red Mageweave Gloves	1.5	Tailoring
Simple Black Dress	1.5	Tailoring
White Bandit Mask	1.5	Tailoring
Red Mageweave Vest	1.3	Tailoring
Black Mageweave Gloves	1.2	Tailoring
Azure Shoulders	1	Tailoring
Black Mageweave Leggings	1	Tailoring
Black Mageweave Robe	1	Tailoring
Dark Silk Shirt	1	Tailoring
Green Holiday Shirt	1	Tailoring
Orange Mageweave Shirt	1	Tailoring
Orange Martial Shirt	1	Tailoring
Phoenix Gloves	1	Tailoring
Phoenix Pants	1	Tailoring
Rich Purple Silk Shirt	1	Tailoring
Tuxedo Jacket	1	Tailoring
Black Mageweave Vest	0.95	Tailoring
Azure Silk Belt	0.9	Tailoring
Spider Belt	0.9	Tailoring
Crimson Silk Cloak	0.9	Tailoring
Truefaith Gloves	0.792	Tailoring
Crimson Silk Belt	0.756	Tailoring
Boots of the Enchanter	0.72	Tailoring
Azure Silk Cloak	0.7	Tailoring
Bolt of Runecloth	0.7	Tailoring
Green Silken Shoulders	0.7	Tailoring
Lesser Wizard's Robe	0.7	Tailoring
Reinforced Woolen Shoulders	0.7	Tailoring
Green Silk Armor	0.69	Tailoring
Azure Silk Vest	0.6	Tailoring
Black Silk Pack	0.6	Tailoring
Green Silk Pack	0.6	Tailoring
Long Silken Cloak	0.6	Tailoring
Small Silk Pack	0.6	Tailoring
White Swashbuckler's Shirt	0.54	Tailoring
Colorful Kilt	0.51	Tailoring
Azure Silk Gloves	0.5	Tailoring
Azure Silk Pants	0.5	Tailoring
Bolt of Mageweave	0.5	Tailoring
Bright Yellow Shirt	0.5	Tailoring
Earthen Vest	0.5	Tailoring
Gloves of Meditation	0.5	Tailoring
Greater Adept's Robe	0.5	Tailoring
Heavy Woolen Pants	0.5	Tailoring
Red Swashbuckler's Shirt	0.5	Tailoring
Stylish Blue Shirt	0.5	Tailoring
Stylish Green Shirt	0.5	Tailoring
Stylish Red Shirt	0.5	Tailoring
Tuxedo Pants	0.5	Tailoring
White Wedding Dress	0.5	Tailoring
Heavy Woolen Cloak	0.45	Tailoring
Woolen Boots	0.45	Tailoring
Crimson Silk Pantaloons	0.4	Tailoring
Enchanter's Cowl	0.4	Tailoring
Formal White Shirt	0.4	Tailoring
Gray Woolen Robe	0.4	Tailoring
Pearl-clasped Cloak	0.38	Tailoring
Double-stitched Woolen Shoulders	0.35	Tailoring
Red Woolen Boots	0.35	Tailoring
Spider Silk Slippers	0.33	Tailoring
Azure Silk Hood	0.3	Tailoring
Crimson Silk Vest	0.3	Tailoring
Heavy Woolen Gloves	0.3	Tailoring
Linen Boots	0.26	Tailoring
Blue Overalls	0.25	Tailoring
Bolt of Woolen Cloth	0.25	Tailoring
Gray Woolen Shirt	0.25	Tailoring
Red Woolen Bag	0.25	Tailoring
White Woolen Dress	0.25	Tailoring
Green Woolen Bag	0.2	Tailoring
Green Woolen Vest	0.2	Tailoring
Silk Headband	0.2	Tailoring
Simple Dress	0.16	Tailoring
Woolen Bag	0.15	Tailoring
Bolt of Silk Cloth	0.12	Tailoring
Soft-soled Linen Boots	0.12	Tailoring
Barbaric Linen Vest	0.1	Tailoring
Blue Linen Robe	0.1	Tailoring
Blue Linen Shirt	0.1	Tailoring
Green Linen Shirt	0.1	Tailoring
Woolen Cape	0.1	Tailoring
Blue Linen Vest	0.09	Tailoring
Handstitched Linen Britches	0.08	Tailoring
Red Linen Shirt	0.08	Tailoring
Green Linen Bracers	0.06	Tailoring
Red Linen Robe	0.06	Tailoring
Red Linen Vest	0.06	Tailoring
White Linen Robe	0.06	Tailoring
Brown Linen Robe	0.05	Tailoring
Brown Linen Shirt	0.04	Tailoring
Reinforced Linen Cape	0.04	Tailoring
Simple Kilt	0.04	Tailoring
White Linen Shirt	0.04	Tailoring
Linen Cloak	0.02	Tailoring
Simple Linen Pants	0.02	Tailoring
Bolt of Linen Cloth	0.01	Tailoring
Brown Linen Pants	0	Tailoring
Brown Linen Vest	0	Tailoring
Heavy Linen Gloves	0	Tailoring
Linen Bag	0	Tailoring
Linen Belt	0	Tailoring
Red Linen Bag	0	Tailoring
Simple Linen Boots	0	Tailoring
Imbued Vial	2.8	Vendor
Guild Tabard	1	Vendor
Cat Carrier (Siamese)	1	Vendor
Rune Thread	0.48	Vendor
Star Wood	0.4	Vendor
Pink Dye	0.24	Vendor
Crystal Vial	0.22	Vendor
Purple Dye	0.2	Vendor
Heavy Silken Thread	0.18	Vendor
Strong Flux	0.18	Vendor
Heavy Stock	0.17	Vendor
Black Dye	0.09	Vendor
Orange Dye	0.09	Vendor
Silken Thread	0.05	Vendor
Yellow Dye	0.045	Vendor
Stranglethorn Seed	0.035	Vendor
Wooden Stock	0.019	Vendor
Leaded Vial	0.018	Vendor
Maple Seed	0.018	Vendor
Soothing Spices	0.015	Vendor
Alterac Swiss	0	Vendor
Bleach	0	Vendor
Blue Dye	0	Vendor
Bubbling Water	0	Vendor
Coarse Thread	0	Vendor
Dwarven Mild	0	Vendor
Empty Vial	0	Vendor
Fine Thread	0	Vendor
Freshly Baked Bread	0	Vendor
Goldenbark Apple	0	Vendor
Gray Dye	0	Vendor
Hot Spices	0	Vendor
Morning Glory Dew	0	Vendor
Mulgore Spice Bread	0	Vendor
Raw Black Truffle	0	Vendor
Red-speckled Mushroom	0	Vendor
Roasted Quail	0	Vendor
Shiny Red Apple	0	Vendor
Simple Wood	0	Vendor
Snapvine Watermelon	0	Vendor
Solid Shot	0	Vendor
Stormwind Brie	0	Vendor
Tel'Abim Banana	0	Vendor
Tough Jerky	0	Vendor
Weak Flux	0	Vendor
Junglevine Wine	0	Vendor
Skinning Knife	0	Vendor
Mining Pick	0	Vendor
Deep Fried Plantains	0	Vendor
Hurricane	100	Gear
Agile Boots	1.5	Gear
Blade of the Basilisk	40	Gear
Necklace of Calisea	40	Gear
Sageblade	1200	Blacksmithing
Magister's Belt	30	Gear
Wildheart Belt	20	Gear
Claw of the Shadowmancer	20	Gear
Bracers of Valor	120	Gear
Belt of Valor	50	Gear
Widowmaker	30	Gear
Wolffear Harness	80	Gear
